index,customerID,tenure,MonthlyCharges,TotalCharges,ChurnID,gender,SeniorCitizen,Partner,Dependents,Contract,PaperlessBilling,PaymentMethod,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
5451,7669-LCRSD,12,56.3,628.65,1,Male,0,Yes,Yes,Month-to-month,Yes,Mailed check,Yes,No,DSL,No,No,No,No,Yes,No
5452,7670-ZBPOQ,58,61.05,3478.75,1,Female,0,Yes,No,One year,Yes,Bank transfer (automatic),Yes,Yes,DSL,Yes,No,No,Yes,No,No
5453,7672-VFMXZ,57,55.7,3171.6,1,Male,0,Yes,No,Month-to-month,No,Electronic check,Yes,No,DSL,Yes,No,No,Yes,No,No
5454,7673-BQGKU,69,20.15,1337.5,1,Female,0,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5455,7673-LPRNY,23,78.55,1843.05,1,Female,0,No,No,One year,Yes,Electronic check,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
5456,7674-YTAFD,33,79.95,2684.85,1,Female,0,No,No,One year,Yes,Bank transfer (automatic),Yes,No,Fiber optic,No,Yes,No,Yes,No,No
5457,7675-OZCZG,3,45,127.1,2,Female,1,No,No,Month-to-month,No,Electronic check,Yes,No,DSL,No,No,No,No,No,No
5458,7677-SJJJK,8,19.9,153.95,1,Male,0,Yes,Yes,One year,No,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5459,7682-AZNDK,34,89.85,3091.75,1,Male,0,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No
5460,7683-CBDKJ,14,65.45,937.6,2,Male,0,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,No,DSL,Yes,Yes,No,No,Yes,No
5461,7684-XSZIY,72,24.3,1643.25,1,Male,0,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5462,7688-AWMDX,71,54.5,3778.2,1,Male,0,Yes,No,Two year,No,Bank transfer (automatic),Yes,No,DSL,Yes,No,No,Yes,No,No
5463,7690-KPNCU,64,73.05,4688.65,1,Male,0,Yes,Yes,One year,Yes,Credit card (automatic),Yes,No,DSL,Yes,No,Yes,No,Yes,Yes
5464,7691-KGKGP,53,65,3363.8,1,Male,0,Yes,Yes,Month-to-month,No,Credit card (automatic),Yes,No,DSL,No,Yes,No,Yes,Yes,No
5465,7691-XVTZH,68,89.95,5974.3,1,Female,0,Yes,No,Two year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
5466,7693-LCKZL,5,80.15,385,2,Male,0,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
5467,7693-QPEFS,52,72.95,3829.75,1,Male,1,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,No,No,No,No
5468,7694-VLBWQ,67,104.1,7040.85,2,Male,0,Yes,No,One year,No,Electronic check,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
5469,7695-PKLCZ,68,20.5,1424.9,1,Female,0,No,No,Two year,No,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5470,7696-AMHOD,49,78,3824.2,1,Female,0,Yes,Yes,One year,No,Credit card (automatic),Yes,No,DSL,No,Yes,Yes,No,Yes,Yes
5471,7696-CFTAT,37,19.8,726.1,1,Male,0,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5472,7698-YFGEZ,1,20,20,1,Male,0,No,No,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5473,7703-ZEKEF,23,81,1917.1,2,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
5474,7706-DZNKK,11,20.45,237.3,1,Male,0,No,No,Month-to-month,Yes,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5475,7706-YLMQA,70,19.7,1341.5,1,Female,0,No,No,One year,No,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5476,7707-PYBBH,40,61.9,2647.1,1,Male,0,No,No,Month-to-month,Yes,Mailed check,Yes,No,DSL,Yes,Yes,No,Yes,No,No
5477,7710-JSYOA,69,93.3,6398.05,1,Female,0,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes
5478,7711-GQBZC,71,24.7,1810.55,1,Female,0,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5479,7711-YIJWC,61,84.9,5264.5,1,Male,0,Yes,Yes,One year,No,Bank transfer (automatic),Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5480,7714-YXSMB,26,100.5,2599.95,1,Female,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
5481,7716-YTYHG,48,82.05,4029.95,2,Female,0,Yes,Yes,One year,Yes,Mailed check,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
5482,7717-BICXI,60,20.55,1205.05,1,Male,0,Yes,Yes,Two year,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5483,7718-RXDGG,15,68.6,1108.6,1,Male,0,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,Fiber optic,No,No,No,No,No,No
5484,7718-UPSKJ,69,106.4,7251.9,1,Female,0,Yes,No,One year,Yes,Credit card (automatic),Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
5485,7721-DVEKZ,1,19.65,19.65,1,Female,0,No,No,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5486,7721-JXEAW,59,41.05,2452.7,2,Male,0,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,No phone service,DSL,No,Yes,No,No,No,Yes
5487,7722-CVFXN,54,105.2,5637.85,1,Male,0,Yes,Yes,One year,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
5488,7722-VJRQD,72,60.95,4549.05,1,Male,0,Yes,Yes,Two year,No,Bank transfer (automatic),No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
5489,7727-SHVZV,9,19.5,150.35,1,Female,0,No,No,Month-to-month,No,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5490,7729-JTEEC,2,44.5,90.05,1,Male,0,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,No,DSL,No,No,No,No,No,No
5491,7729-XBTWX,66,19.75,1344.5,1,Male,0,Yes,Yes,Two year,Yes,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5492,7730-CLDSV,72,98.65,7129.45,1,Female,0,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes
5493,7730-IUTDZ,43,75.2,3198.6,2,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,Yes,No,No,No,No,No
5494,7733-UDMTP,57,55,3094.05,1,Female,1,No,No,Month-to-month,Yes,Electronic check,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
5495,7734-DBOAI,1,40.1,40.1,2,Female,0,Yes,Yes,Month-to-month,No,Electronic check,No,No phone service,DSL,No,No,No,Yes,Yes,No
5496,7739-LAXOG,32,91.05,2954.5,2,Female,0,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
5497,7740-BTPUX,55,113.6,6292.7,1,Male,1,Yes,No,Two year,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5498,7740-KKCXF,51,30.05,1529.45,1,Male,0,Yes,No,Month-to-month,Yes,Credit card (automatic),No,No phone service,DSL,No,Yes,No,No,No,No
5499,7742-MYPGI,6,48.8,297.35,1,Female,0,Yes,Yes,Month-to-month,Yes,Mailed check,Yes,No,DSL,No,No,No,Yes,No,No
5500,7743-EXURX,8,51.05,415.05,2,Male,0,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,No,DSL,No,No,Yes,No,No,No
5501,7746-AWNQW,28,35.75,961.4,1,Female,0,No,No,Month-to-month,Yes,Mailed check,No,No phone service,DSL,No,No,Yes,Yes,No,No
5502,7746-QYVCO,16,55.85,857.8,1,Male,0,Yes,Yes,One year,Yes,Mailed check,Yes,No,DSL,Yes,Yes,No,No,No,No
5503,7748-UMTRK,30,101.3,2974.5,1,Female,1,No,Yes,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
5504,7750-EYXWZ,12,60.65,743.3,1,Female,0,No,No,One year,No,Electronic check,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
5505,7752-XUSCI,60,105.9,6396.45,2,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
5506,7753-USQYQ,55,64.2,3627.3,1,Male,0,No,No,One year,Yes,Electronic check,Yes,No,DSL,No,Yes,No,Yes,No,Yes
5507,7754-IXRMC,1,45.35,45.35,1,Female,0,No,No,Month-to-month,No,Mailed check,Yes,No,DSL,No,No,No,No,No,No
5508,7758-UJWYS,34,40.55,1325.85,1,Male,0,Yes,Yes,Two year,Yes,Electronic check,No,No phone service,DSL,No,No,No,Yes,Yes,No
5509,7758-XKCBS,15,29.7,438.25,2,Male,0,No,No,Month-to-month,Yes,Electronic check,No,No phone service,DSL,No,No,No,Yes,No,No
5510,7760-OYPDY,2,80.65,144.15,2,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,No,No,Yes,No
5511,7762-ONLJY,6,19.7,94.45,1,Female,0,Yes,Yes,One year,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5512,7762-URZQH,66,106.05,6981.35,2,Male,0,Yes,No,Two year,Yes,Credit card (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
5513,7764-BDPEE,3,20.85,60.65,1,Male,0,No,Yes,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5514,7765-LWVVH,72,95.1,6843.15,1,Female,0,Yes,Yes,Two year,Yes,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
5515,7766-CLTIC,10,60.95,629.55,1,Female,0,No,No,Month-to-month,Yes,Mailed check,Yes,No,DSL,No,No,No,Yes,No,Yes
5516,7767-UXAGJ,1,50.45,50.45,2,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,DSL,No,No,No,No,No,No
5517,7771-CFQRQ,47,63.8,3007.25,1,Female,0,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,No,DSL,No,Yes,No,Yes,No,Yes
5518,7771-ZONAT,22,56.75,1304.85,1,Male,0,No,No,Two year,No,Bank transfer (automatic),No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
5519,7774-OJSXI,31,103.45,3066.45,2,Male,0,No,No,One year,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
5520,7776-QGYJC,39,81.5,3107.3,1,Female,0,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,No,Fiber optic,No,No,Yes,Yes,No,No
5521,7776-QWNFX,30,50.4,1527.5,2,Male,1,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,DSL,No,Yes,No,No,No,No
5522,7777-UNYHB,12,20.1,232.4,1,Female,0,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5523,7779-LGOVN,10,86.65,856.65,2,Male,1,Yes,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
5524,7779-ORAEL,45,75.15,3480.35,1,Male,1,Yes,No,Two year,No,Credit card (automatic),Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes
5525,7780-OTDSO,18,99.4,1742.95,2,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
5526,7781-EWARA,70,60.35,4138.7,1,Male,0,Yes,Yes,One year,No,Electronic check,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
5527,7781-HVGMK,72,65.2,4784.45,1,Female,0,Yes,Yes,Two year,Yes,Credit card (automatic),No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5528,7783-YKGDV,12,99.7,1238.45,2,Female,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
5529,7785-RDVIG,3,19.3,54.7,1,Female,0,Yes,Yes,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5530,7786-WBJYI,4,77.95,305.55,2,Female,0,No,No,Month-to-month,No,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,No,No,No,No
5531,7787-BNTZM,6,20.15,130.5,1,Male,0,No,No,Month-to-month,No,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5532,7789-CRUVC,61,94.2,5895.45,1,Female,1,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
5533,7789-HKSBS,42,105.2,4599.15,1,Female,1,Yes,No,One year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
5534,7794-JASDG,1,50.75,50.75,1,Male,0,No,No,Month-to-month,Yes,Mailed check,Yes,No,DSL,Yes,No,No,No,No,No
5535,7795-CFOCW,45,42.3,1840.75,1,Male,0,No,No,One year,No,Bank transfer (automatic),No,No phone service,DSL,Yes,No,Yes,Yes,No,No
5536,7797-EJMDP,8,66.05,574.5,1,Female,0,No,No,Month-to-month,No,Bank transfer (automatic),Yes,No,DSL,Yes,No,No,Yes,No,Yes
5537,7798-JVXYM,14,69.65,921.4,1,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,DSL,No,No,No,Yes,Yes,Yes
5538,7799-DSEWS,18,68.35,1299.8,1,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No
5539,7799-LGRDP,43,25.7,1188.2,1,Female,0,No,No,Two year,Yes,Credit card (automatic),Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5540,7801-CEDNV,27,48.7,1421.75,1,Male,0,Yes,No,One year,No,Credit card (automatic),Yes,No,DSL,Yes,No,No,No,No,No
5541,7801-KICAO,18,74.15,1345.75,1,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,No,No
5542,7802-EFKNY,5,24.95,100.4,2,Male,0,Yes,No,Month-to-month,Yes,Electronic check,No,No phone service,DSL,No,No,No,No,No,No
5543,7803-XOCCZ,52,84.05,4326.8,1,Female,0,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No
5544,7808-DVWEP,3,20,49.65,1,Male,0,Yes,No,Month-to-month,No,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5545,7811-JIVPF,23,49.7,1081.25,1,Female,0,No,No,Month-to-month,No,Credit card (automatic),Yes,No,DSL,No,No,Yes,No,No,No
5546,7812-FZHPE,17,24.1,409.9,2,Female,0,Yes,Yes,Month-to-month,No,Mailed check,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5547,7813-TKCVO,20,20.35,393.15,1,Female,0,Yes,No,One year,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5548,7813-ZGGAW,31,96.6,2877.95,1,Male,1,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No
5549,7814-LEEVE,1,20.3,20.3,1,Female,0,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5550,7815-PDTHL,35,20.2,684.4,1,Male,0,No,No,Two year,Yes,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5551,7816-VGHTO,6,40.55,217.5,1,Female,0,Yes,Yes,Two year,No,Mailed check,No,No phone service,DSL,No,Yes,Yes,Yes,No,No
5552,7817-BOQPW,2,75.55,166.3,2,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,No,No
5553,7817-OMJNA,14,20.4,275.7,1,Male,0,No,No,One year,No,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5554,7820-ZYGNY,63,90.45,5825.5,1,Male,0,No,No,One year,No,Credit card (automatic),Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
5555,7821-DPRQE,68,107.7,7320.9,1,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
5556,7823-JSOAG,3,74.5,217.45,1,Male,0,No,No,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,No,No
5557,7824-PANSQ,58,80.65,4807.35,1,Male,0,No,No,Month-to-month,No,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,No,Yes,No,No
5558,7825-ECJRF,19,106.6,1934.45,2,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
5559,7825-GKXMW,1,45.8,45.8,2,Female,0,No,No,Month-to-month,No,Electronic check,Yes,No,DSL,No,No,No,No,No,No
5560,7826-VVKWT,24,96.55,2263.45,1,Female,1,Yes,Yes,Two year,Yes,Electronic check,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
5561,7831-QGOXH,18,85.2,1553.9,2,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
5562,7833-PKIHD,51,76.4,3966.3,1,Male,0,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes,No,DSL,Yes,No,No,Yes,Yes,Yes
5563,7838-LAZFO,45,78.8,3597.5,1,Male,0,Yes,No,One year,No,Bank transfer (automatic),Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes
5564,7839-NUIAA,61,59.8,3641.5,1,Female,0,Yes,Yes,Month-to-month,No,Electronic check,Yes,Yes,DSL,Yes,Yes,No,No,No,No
5565,7839-QRKXN,1,20.2,20.2,2,Female,0,No,No,Month-to-month,Yes,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5566,7841-FCRQD,33,53.75,1857.3,1,Female,0,Yes,No,One year,Yes,Credit card (automatic),Yes,No,DSL,No,Yes,No,Yes,No,No
5567,7841-TZDMQ,2,46,84.5,2,Male,0,No,No,Month-to-month,Yes,Credit card (automatic),Yes,No,DSL,No,No,No,No,No,No
5568,7845-URHJN,8,20.15,156.25,2,Female,0,Yes,No,Month-to-month,No,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5569,7850-THJMU,26,19.65,494.9,1,Female,0,Yes,Yes,Two year,No,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5570,7850-VWJUU,23,75,1778.5,1,Female,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,Fiber optic,Yes,No,No,No,No,No
5571,7851-FLGGQ,1,44.65,44.65,2,Male,0,No,No,Month-to-month,Yes,Mailed check,No,No phone service,DSL,No,Yes,No,Yes,No,Yes
5572,7851-WZEKY,2,95.15,196.9,2,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
5573,7852-LECYP,13,93.8,1261,1,Male,1,Yes,No,Month-to-month,No,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
5574,7853-GVUDZ,1,20.15,20.15,2,Female,0,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5575,7853-OETYL,4,29.05,129.6,1,Female,0,Yes,No,Month-to-month,Yes,Electronic check,No,No phone service,DSL,Yes,No,No,No,No,No
5576,7853-WNZSY,1,19.75,19.75,1,Male,0,No,No,Month-to-month,Yes,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5577,7854-EDSSA,22,59,1254.7,2,Male,0,No,No,Month-to-month,No,Electronic check,Yes,Yes,DSL,Yes,Yes,No,No,No,No
5578,7854-EKTJL,2,19.6,35.85,2,Female,0,No,Yes,Month-to-month,Yes,Electronic check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5579,7854-FOKSF,1,35.9,35.9,2,Male,0,No,No,Month-to-month,No,Electronic check,No,No phone service,DSL,No,No,No,No,No,Yes
5580,7855-DIWPO,21,68.65,1493.2,1,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,No,No,No,No
5581,7856-GANIL,45,98.7,4525.8,1,Male,1,Yes,No,One year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No
5582,7858-GTZSP,12,86.55,1066.9,1,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
5583,7860-KSUGX,72,64.45,4720,1,Male,0,Yes,Yes,Two year,No,Credit card (automatic),Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
5584,7860-UXCRM,63,74.5,4674.55,1,Male,0,Yes,Yes,Two year,No,Credit card (automatic),Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No
5585,7861-UVUFT,15,84.3,1308.4,2,Female,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
5586,7868-BGSZA,43,80.2,3581.6,1,Male,0,Yes,No,One year,Yes,Electronic check,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
5587,7868-TMWMZ,60,110,6668.35,1,Female,1,Yes,No,Two year,Yes,Bank transfer (automatic),Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5588,7869-ZYDST,31,59.05,1882.8,1,Male,0,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes,Yes,DSL,No,No,No,No,Yes,No
5589,7872-BAAZR,53,19.55,1007.9,1,Female,0,Yes,Yes,One year,No,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5590,7872-RDDLZ,67,54.9,3725.5,1,Female,1,No,No,Month-to-month,No,Electronic check,Yes,Yes,DSL,No,Yes,No,No,No,No
5591,7873-CVMAW,72,88.55,6362.35,1,Male,0,No,No,Two year,No,Credit card (automatic),Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5592,7874-ECPQJ,4,20.05,85.5,1,Female,0,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5593,7876-AEHIG,51,60.15,3077,1,Female,0,No,Yes,One year,No,Bank transfer (automatic),No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
5594,7876-BEUTG,15,48.8,720.1,1,Female,0,No,No,Month-to-month,Yes,Mailed check,Yes,Yes,DSL,No,No,No,No,No,No
5595,7876-DNYAP,69,19.8,1436.95,1,Female,0,Yes,Yes,Two year,No,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5596,7878-JGDKK,4,44.55,220.75,1,Male,0,No,No,Month-to-month,No,Mailed check,Yes,No,DSL,No,No,No,No,No,No
5597,7878-RTCZG,1,19.9,19.9,1,Female,0,No,No,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5598,7879-CGSFV,55,100.9,5552.05,1,Male,0,No,No,One year,Yes,Mailed check,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes
5599,7880-XSOJX,4,42.4,146.4,1,Male,0,No,No,Month-to-month,No,Mailed check,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
5600,7881-EVUAD,2,42.6,72.4,2,Female,0,No,No,Month-to-month,Yes,Electronic check,No,No phone service,DSL,Yes,Yes,No,No,No,Yes
